,city_id,abbr,city,metric_name,group_name,est,state,population,lat,lon,walk_score,transit_score,bike_score
3433,940,CA,Lynwood,Cardiovascular disease deaths,male,308.7,California,71371,33.930293,-118.2114603,,,
3434,940,CA,Lynwood,Cardiovascular disease deaths,total population,235.7,California,71371,33.930293,-118.2114603,,,
3435,940,CA,Lynwood,Cardiovascular disease deaths,white,217.8,California,71371,33.930293,-118.2114603,,,
3436,605,CA,Manteca,Cardiovascular disease deaths,asian,155.8,California,71948,37.7974273,-121.2160526,,,
3437,605,CA,Manteca,Cardiovascular disease deaths,black,279.9,California,71948,37.7974273,-121.2160526,,,
3438,605,CA,Manteca,Cardiovascular disease deaths,female,212.8,California,71948,37.7974273,-121.2160526,,,
3439,605,CA,Manteca,Cardiovascular disease deaths,hispanic,155.6,California,71948,37.7974273,-121.2160526,,,
3440,605,CA,Manteca,Cardiovascular disease deaths,male,320.7,California,71948,37.7974273,-121.2160526,,,
3441,605,CA,Manteca,Cardiovascular disease deaths,total population,259.4,California,71948,37.7974273,-121.2160526,,,
3442,605,CA,Manteca,Cardiovascular disease deaths,white,225.9,California,71948,37.7974273,-121.2160526,,,
3443,848,CA,Menifee,Cardiovascular disease deaths,asian,131.9,California,83447,33.6971468,-117.185294,,,
3444,848,CA,Menifee,Cardiovascular disease deaths,black,279.6,California,83447,33.6971468,-117.185294,,,
3445,848,CA,Menifee,Cardiovascular disease deaths,female,139.5,California,83447,33.6971468,-117.185294,,,
3446,848,CA,Menifee,Cardiovascular disease deaths,hispanic,164.1,California,83447,33.6971468,-117.185294,,,
3447,848,CA,Menifee,Cardiovascular disease deaths,male,195.0,California,83447,33.6971468,-117.185294,,,
3448,848,CA,Menifee,Cardiovascular disease deaths,total population,162.9,California,83447,33.6971468,-117.185294,,,
3449,848,CA,Menifee,Cardiovascular disease deaths,white,228.3,California,83447,33.6971468,-117.185294,,,
3450,173,CA,Merced,Cardiovascular disease deaths,asian,184.6,California,81102,37.3021632,-120.4829677,,,
3451,173,CA,Merced,Cardiovascular disease deaths,black,371.9,California,81102,37.3021632,-120.4829677,,,
3452,173,CA,Merced,Cardiovascular disease deaths,female,271.0,California,81102,37.3021632,-120.4829677,,,
3453,173,CA,Merced,Cardiovascular disease deaths,hispanic,173.3,California,81102,37.3021632,-120.4829677,,,
3454,173,CA,Merced,Cardiovascular disease deaths,male,426.1,California,81102,37.3021632,-120.4829677,,,
3455,173,CA,Merced,Cardiovascular disease deaths,total population,340.4,California,81102,37.3021632,-120.4829677,,,
3456,173,CA,Merced,Cardiovascular disease deaths,white,246.7,California,81102,37.3021632,-120.4829677,,,
3457,489,CA,Milpitas,Cardiovascular disease deaths,asian,109.7,California,69783,37.4323341,-121.8995741,,,
3458,489,CA,Milpitas,Cardiovascular disease deaths,black,218.4,California,69783,37.4323341,-121.8995741,,,
3459,489,CA,Milpitas,Cardiovascular disease deaths,female,87.7,California,69783,37.4323341,-121.8995741,,,
3460,489,CA,Milpitas,Cardiovascular disease deaths,hispanic,146.9,California,69783,37.4323341,-121.8995741,,,
3461,489,CA,Milpitas,Cardiovascular disease deaths,male,189.6,California,69783,37.4323341,-121.8995741,,,
3462,489,CA,Milpitas,Cardiovascular disease deaths,total population,128.3,California,69783,37.4323341,-121.8995741,,,
3463,489,CA,Milpitas,Cardiovascular disease deaths,white,157.7,California,69783,37.4323341,-121.8995741,,,
3464,570,CA,Mission Viejo,Cardiovascular disease deaths,asian,120.2,California,96346,33.6000232,-117.6719953,,,
3465,570,CA,Mission Viejo,Cardiovascular disease deaths,black,190.3,California,96346,33.6000232,-117.6719953,,,
3466,570,CA,Mission Viejo,Cardiovascular disease deaths,female,138.1,California,96346,33.6000232,-117.6719953,,,
3467,570,CA,Mission Viejo,Cardiovascular disease deaths,hispanic,136.6,California,96346,33.6000232,-117.6719953,,,
3468,570,CA,Mission Viejo,Cardiovascular disease deaths,male,221.5,California,96346,33.6000232,-117.6719953,,,
3469,570,CA,Mission Viejo,Cardiovascular disease deaths,total population,170.2,California,96346,33.6000232,-117.6719953,,,
3470,570,CA,Mission Viejo,Cardiovascular disease deaths,white,183.8,California,96346,33.6000232,-117.6719953,,,
3471,555,CA,Modesto,Cardiovascular disease deaths,asian,184.7,California,204933,37.6390972,-120.9968782,,,
3472,555,CA,Modesto,Cardiovascular disease deaths,black,312.6,California,204933,37.6390972,-120.9968782,,,
3473,555,CA,Modesto,Cardiovascular disease deaths,female,252.3,California,204933,37.6390972,-120.9968782,,,
3474,555,CA,Modesto,Cardiovascular disease deaths,hispanic,150.7,California,204933,37.6390972,-120.9968782,,,
3475,555,CA,Modesto,Cardiovascular disease deaths,male,364.4,California,204933,37.6390972,-120.9968782,,,
3476,555,CA,Modesto,Cardiovascular disease deaths,total population,303.2,California,204933,37.6390972,-120.9968782,,,
3477,555,CA,Modesto,Cardiovascular disease deaths,white,257.3,California,204933,37.6390972,-120.9968782,,,
3478,105,CA,Moreno Valley,Cardiovascular disease deaths,asian,131.9,California,201175,33.9424658,-117.2296717,,,
3479,105,CA,Moreno Valley,Cardiovascular disease deaths,black,279.6,California,201175,33.9424658,-117.2296717,,,
3480,105,CA,Moreno Valley,Cardiovascular disease deaths,female,196.6,California,201175,33.9424658,-117.2296717,,,
3481,105,CA,Moreno Valley,Cardiovascular disease deaths,hispanic,164.1,California,201175,33.9424658,-117.2296717,,,
3482,105,CA,Moreno Valley,Cardiovascular disease deaths,male,323.7,California,201175,33.9424658,-117.2296717,,,
3483,105,CA,Moreno Valley,Cardiovascular disease deaths,total population,247.5,California,201175,33.9424658,-117.2296717,,,
3484,105,CA,Moreno Valley,Cardiovascular disease deaths,white,228.3,California,201175,33.9424658,-117.2296717,,,
3485,378,CA,Mountain View,Cardiovascular disease deaths,asian,109.7,California,77846,37.3860517,-122.0838511,,,
3486,378,CA,Mountain View,Cardiovascular disease deaths,black,218.4,California,77846,37.3860517,-122.0838511,,,
3487,378,CA,Mountain View,Cardiovascular disease deaths,female,114.7,California,77846,37.3860517,-122.0838511,,,
3488,378,CA,Mountain View,Cardiovascular disease deaths,hispanic,146.9,California,77846,37.3860517,-122.0838511,,,
3489,378,CA,Mountain View,Cardiovascular disease deaths,male,170.7,California,77846,37.3860517,-122.0838511,,,
3490,378,CA,Mountain View,Cardiovascular disease deaths,total population,138.5,California,77846,37.3860517,-122.0838511,,,
3491,378,CA,Mountain View,Cardiovascular disease deaths,white,157.7,California,77846,37.3860517,-122.0838511,,,
3492,65,CA,Murrieta,Cardiovascular disease deaths,asian,131.9,California,107479,33.5539143,-117.2139232,,,
3493,65,CA,Murrieta,Cardiovascular disease deaths,black,279.6,California,107479,33.5539143,-117.2139232,,,
3494,65,CA,Murrieta,Cardiovascular disease deaths,female,190.0,California,107479,33.5539143,-117.2139232,,,
3495,65,CA,Murrieta,Cardiovascular disease deaths,hispanic,164.1,California,107479,33.5539143,-117.2139232,,,
3496,65,CA,Murrieta,Cardiovascular disease deaths,male,265.3,California,107479,33.5539143,-117.2139232,,,
3497,65,CA,Murrieta,Cardiovascular disease deaths,total population,223.9,California,107479,33.5539143,-117.2139232,,,
3498,65,CA,Murrieta,Cardiovascular disease deaths,white,228.3,California,107479,33.5539143,-117.2139232,,,
3499,541,CA,Napa,Cardiovascular disease deaths,asian,112.1,California,79068,38.2975381,-122.286865,,,
3500,541,CA,Napa,Cardiovascular disease deaths,black,177.0,California,79068,38.2975381,-122.286865,,,
3501,541,CA,Napa,Cardiovascular disease deaths,female,178.1,California,79068,38.2975381,-122.286865,,,
3502,541,CA,Napa,Cardiovascular disease deaths,hispanic,93.0,California,79068,38.2975381,-122.286865,,,
3503,541,CA,Napa,Cardiovascular disease deaths,male,264.5,California,79068,38.2975381,-122.286865,,,
3504,541,CA,Napa,Cardiovascular disease deaths,total population,215.4,California,79068,38.2975381,-122.286865,,,
3505,541,CA,Napa,Cardiovascular disease deaths,white,173.1,California,79068,38.2975381,-122.286865,,,
3506,465,CA,Newport Beach,Cardiovascular disease deaths,asian,120.2,California,87273,33.6189101,-117.9289469,,,
3507,465,CA,Newport Beach,Cardiovascular disease deaths,black,190.3,California,87273,33.6189101,-117.9289469,,,
3508,465,CA,Newport Beach,Cardiovascular disease deaths,female,75.3,California,87273,33.6189101,-117.9289469,,,
3509,465,CA,Newport Beach,Cardiovascular disease deaths,hispanic,136.6,California,87273,33.6189101,-117.9289469,,,
3510,465,CA,Newport Beach,Cardiovascular disease deaths,male,132.4,California,87273,33.6189101,-117.9289469,,,
3511,465,CA,Newport Beach,Cardiovascular disease deaths,total population,100.9,California,87273,33.6189101,-117.9289469,,,
3512,465,CA,Newport Beach,Cardiovascular disease deaths,white,183.8,California,87273,33.6189101,-117.9289469,,,
3513,777,CA,Norwalk,Cardiovascular disease deaths,asian,137.7,California,106589,33.9022367,-118.081733,,,
3514,777,CA,Norwalk,Cardiovascular disease deaths,black,308.5,California,106589,33.9022367,-118.081733,,,
3515,777,CA,Norwalk,Cardiovascular disease deaths,female,175.3,California,106589,33.9022367,-118.081733,,,
3516,777,CA,Norwalk,Cardiovascular disease deaths,hispanic,160.6,California,106589,33.9022367,-118.081733,,,
3517,777,CA,Norwalk,Cardiovascular disease deaths,male,269.0,California,106589,33.9022367,-118.081733,,,
3518,777,CA,Norwalk,Cardiovascular disease deaths,total population,217.6,California,106589,33.9022367,-118.081733,,,
3519,777,CA,Norwalk,Cardiovascular disease deaths,white,217.8,California,106589,33.9022367,-118.081733,,,
3520,377,CA,Oakland,Cardiovascular disease deaths,asian,105.5,California,406253,37.8043637,-122.2711137,75.3,56.6,65.5
3521,377,CA,Oakland,Cardiovascular disease deaths,black,232.0,California,406253,37.8043637,-122.2711137,75.3,56.6,65.5
3522,377,CA,Oakland,Cardiovascular disease deaths,female,143.7,California,406253,37.8043637,-122.2711137,75.3,56.6,65.5
3523,377,CA,Oakland,Cardiovascular disease deaths,hispanic,123.1,California,406253,37.8043637,-122.2711137,75.3,56.6,65.5
3524,377,CA,Oakland,Cardiovascular disease deaths,male,212.7,California,406253,37.8043637,-122.2711137,75.3,56.6,65.5
3525,377,CA,Oakland,Cardiovascular disease deaths,total population,174.6,California,406253,37.8043637,-122.2711137,75.3,56.6,65.5
3526,377,CA,Oakland,Cardiovascular disease deaths,white,156.8,California,406253,37.8043637,-122.2711137,75.3,56.6,65.5
3527,992,CA,Oceanside,Cardiovascular disease deaths,asian,121.1,California,172794,33.1958696,-117.3794834,,,
3528,992,CA,Oceanside,Cardiovascular disease deaths,black,239.5,California,172794,33.1958696,-117.3794834,,,
3529,992,CA,Oceanside,Cardiovascular disease deaths,female,146.5,California,172794,33.1958696,-117.3794834,,,
3530,992,CA,Oceanside,Cardiovascular disease deaths,hispanic,136.6,California,172794,33.1958696,-117.3794834,,,
3531,992,CA,Oceanside,Cardiovascular disease deaths,male,233.1,California,172794,33.1958696,-117.3794834,,,
3532,992,CA,Oceanside,Cardiovascular disease deaths,total population,185.1,California,172794,33.1958696,-117.3794834,,,
3533,992,CA,Oceanside,Cardiovascular disease deaths,white,171.5,California,172794,33.1958696,-117.3794834,,,
3534,854,CA,Ontario,Cardiovascular disease deaths,asian,131.0,California,167500,34.0633443,-117.6508876,,,
3535,854,CA,Ontario,Cardiovascular disease deaths,black,278.3,California,167500,34.0633443,-117.6508876,,,
3536,854,CA,Ontario,Cardiovascular disease deaths,female,191.8,California,167500,34.0633443,-117.6508876,,,
3537,854,CA,Ontario,Cardiovascular disease deaths,hispanic,170.5,California,167500,34.0633443,-117.6508876,,,
3538,854,CA,Ontario,Cardiovascular disease deaths,male,234.0,California,167500,34.0633443,-117.6508876,,,
3539,854,CA,Ontario,Cardiovascular disease deaths,total population,211.9,California,167500,34.0633443,-117.6508876,,,
3540,854,CA,Ontario,Cardiovascular disease deaths,white,267.5,California,167500,34.0633443,-117.6508876,,,
3541,145,CA,Orange,Cardiovascular disease deaths,asian,120.2,California,139969,33.7877944,-117.8531119,,,
3542,145,CA,Orange,Cardiovascular disease deaths,black,190.3,California,139969,33.7877944,-117.8531119,,,
3543,145,CA,Orange,Cardiovascular disease deaths,female,156.6,California,139969,33.7877944,-117.8531119,,,
3544,145,CA,Orange,Cardiovascular disease deaths,hispanic,136.6,California,139969,33.7877944,-117.8531119,,,
3545,145,CA,Orange,Cardiovascular disease deaths,male,279.0,California,139969,33.7877944,-117.8531119,,,
3546,145,CA,Orange,Cardiovascular disease deaths,total population,203.4,California,139969,33.7877944,-117.8531119,,,
3547,145,CA,Orange,Cardiovascular disease deaths,white,183.8,California,139969,33.7877944,-117.8531119,,,
3548,656,CA,Oxnard,Cardiovascular disease deaths,asian,107.8,California,203007,34.1975048,-119.1770516,,,
3549,656,CA,Oxnard,Cardiovascular disease deaths,black,205.5,California,203007,34.1975048,-119.1770516,,,
3550,656,CA,Oxnard,Cardiovascular disease deaths,female,138.7,California,203007,34.1975048,-119.1770516,,,
3551,656,CA,Oxnard,Cardiovascular disease deaths,hispanic,135.8,California,203007,34.1975048,-119.1770516,,,
3552,656,CA,Oxnard,Cardiovascular disease deaths,male,220.3,California,203007,34.1975048,-119.1770516,,,
3553,656,CA,Oxnard,Cardiovascular disease deaths,total population,175.7,California,203007,34.1975048,-119.1770516,,,
3554,656,CA,Oxnard,Cardiovascular disease deaths,white,178.4,California,203007,34.1975048,-119.1770516,,,
3555,566,CA,Palmdale,Cardiovascular disease deaths,asian,137.7,California,157161,34.5794343,-118.1164613,,,
3556,566,CA,Palmdale,Cardiovascular disease deaths,black,308.5,California,157161,34.5794343,-118.1164613,,,
3557,566,CA,Palmdale,Cardiovascular disease deaths,female,219.0,California,157161,34.5794343,-118.1164613,,,
3558,566,CA,Palmdale,Cardiovascular disease deaths,hispanic,160.6,California,157161,34.5794343,-118.1164613,,,
3559,566,CA,Palmdale,Cardiovascular disease deaths,male,354.9,California,157161,34.5794343,-118.1164613,,,
3560,566,CA,Palmdale,Cardiovascular disease deaths,total population,277.1,California,157161,34.5794343,-118.1164613,,,
3561,566,CA,Palmdale,Cardiovascular disease deaths,white,217.8,California,157161,34.5794343,-118.1164613,,,
3562,536,CA,Pasadena,Cardiovascular disease deaths,asian,137.7,California,139731,34.1477849,-118.1445155,,,
3563,536,CA,Pasadena,Cardiovascular disease deaths,black,308.5,California,139731,34.1477849,-118.1445155,,,
3564,536,CA,Pasadena,Cardiovascular disease deaths,female,166.3,California,139731,34.1477849,-118.1445155,,,
3565,536,CA,Pasadena,Cardiovascular disease deaths,hispanic,160.6,California,139731,34.1477849,-118.1445155,,,
3566,536,CA,Pasadena,Cardiovascular disease deaths,male,277.5,California,139731,34.1477849,-118.1445155,,,
3567,536,CA,Pasadena,Cardiovascular disease deaths,total population,212.3,California,139731,34.1477849,-118.1445155,,,
3568,536,CA,Pasadena,Cardiovascular disease deaths,white,217.8,California,139731,34.1477849,-118.1445155,,,
3569,1,CA,Perris,Cardiovascular disease deaths,asian,131.9,California,72326,33.7825194,-117.2286478,,,
3570,1,CA,Perris,Cardiovascular disease deaths,black,279.6,California,72326,33.7825194,-117.2286478,,,
3571,1,CA,Perris,Cardiovascular disease deaths,female,375.2,California,72326,33.7825194,-117.2286478,,,
3572,1,CA,Perris,Cardiovascular disease deaths,hispanic,164.1,California,72326,33.7825194,-117.2286478,,,
3573,1,CA,Perris,Cardiovascular disease deaths,male,697.1,California,72326,33.7825194,-117.2286478,,,
3574,1,CA,Perris,Cardiovascular disease deaths,total population,488.2,California,72326,33.7825194,-117.2286478,,,
3575,1,CA,Perris,Cardiovascular disease deaths,white,228.3,California,72326,33.7825194,-117.2286478,,,
3576,476,CA,Pleasanton,Cardiovascular disease deaths,asian,105.5,California,74110,37.6624312,-121.8746789,,,
3577,476,CA,Pleasanton,Cardiovascular disease deaths,black,232.0,California,74110,37.6624312,-121.8746789,,,
3578,476,CA,Pleasanton,Cardiovascular disease deaths,female,111.1,California,74110,37.6624312,-121.8746789,,,
3579,476,CA,Pleasanton,Cardiovascular disease deaths,hispanic,123.1,California,74110,37.6624312,-121.8746789,,,
3580,476,CA,Pleasanton,Cardiovascular disease deaths,male,155.9,California,74110,37.6624312,-121.8746789,,,
3581,476,CA,Pleasanton,Cardiovascular disease deaths,total population,129.3,California,74110,37.6624312,-121.8746789,,,
3582,476,CA,Pleasanton,Cardiovascular disease deaths,white,156.8,California,74110,37.6624312,-121.8746789,,,
3583,195,CA,Pomona,Cardiovascular disease deaths,asian,137.7,California,151348,34.055103,-117.7499909,,,
3584,195,CA,Pomona,Cardiovascular disease deaths,black,308.5,California,151348,34.055103,-117.7499909,,,
3585,195,CA,Pomona,Cardiovascular disease deaths,female,169.4,California,151348,34.055103,-117.7499909,,,
3586,195,CA,Pomona,Cardiovascular disease deaths,hispanic,160.6,California,151348,34.055103,-117.7499909,,,
3587,195,CA,Pomona,Cardiovascular disease deaths,male,275.8,California,151348,34.055103,-117.7499909,,,
